小区标识,所属eNodeB标识,天线方向角,经度,纬度,距离(米),B经度,B纬度
126.954469.31,954469,90,104.065177,30.767499,500,,
126.954469.32,954469,0,104.065177,30.767499,500,,
126.954469.33,954469,0,104.065177,30.767499,500,,
126.954469.34,954469,110,104.065177,30.767499,500,,
126.954469.35,954469,0,104.065177,30.767499,500,,
126.954470.31,954470,110,104.065313,30.768582,500,,
126.954470.32,954470,0,104.065313,30.768582,500,,
126.954470.33,954470,0,104.065313,30.768582,500,,
126.954470.34,954470,150,104.065313,30.768582,500,,
126.954470.35,954470,0,104.065313,30.768582,500,,
126.954470.36,954470,0,104.065313,30.768582,500,,
126.954473.1,954473,60,104.172287,30.659154,500,,
126.954473.2,954473,180,104.172287,30.659154,500,,
126.954473.3,954473,300,104.172287,30.659154,500,,
126.954473.31,954473,60,104.172287,30.659154,500,,
126.954473.32,954473,180,104.172287,30.659154,500,,
126.954473.33,954473,300,104.172287,30.659154,500,,
126.954474.31,954474,60,104.01672,30.73846,500,,
126.954474.32,954474,180,104.01672,30.73846,500,,
126.954474.33,954474,300,104.01672,30.73846,500,,
126.954475.31,954475,40,104.028513,30.759729,500,,
126.954475.32,954475,150,104.028513,30.759729,500,,
126.954475.33,954475,300,104.028513,30.759729,500,,
126.954476.31,954476,30,103.977103,30.607558,500,,
126.954476.32,954476,150,103.977103,30.607558,500,,
126.954476.33,954476,270,103.977103,30.607558,500,,
126.954477.31,954477,40,103.97682,30.62556,500,,
126.954477.32,954477,160,103.97682,30.62556,500,,
126.954477.33,954477,280,103.97682,30.62556,500,,
126.954478.1,954478,250,103.962315,30.673821,500,,
126.954478.2,954478,45,103.962315,30.673821,500,,
126.954478.3,954478,0,103.963916,30.673776,500,,
126.954478.4,954478,280,103.96379,30.672186,500,,
126.954479.1,954479,50,103.962874,30.672823,500,,
126.954479.2,954479,0,103.962874,30.672823,500,,
126.954479.3,954479,0,103.963258,30.672816,500,,
126.954481.31,954481,60,104.087357,30.610145,500,,
126.954481.32,954481,180,104.087357,30.610145,500,,
126.954481.33,954481,6,104.087357,30.610145,500,,
126.954482.31,954482,15,104.05,30.588303,500,,
126.954482.32,954482,0,104.05,30.588303,500,,
126.954482.33,954482,0,104.05,30.588303,500,,
126.954482.34,954482,300,104.05,30.588303,500,,
126.954487.31,954487,50,104.092351,30.591546,500,,
126.954487.32,954487,340,104.092351,30.591546,500,,
126.954487.33,954487,0,104.092351,30.591546,500,,
126.954487.34,954487,280,104.092351,30.591546,500,,
126.954488.31,954488,40,104.092764,30.592114,500,,
126.954488.32,954488,350,104.092764,30.592114,500,,
126.954488.33,954488,0,104.092764,30.592114,500,,
126.954488.34,954488,210,104.092764,30.592114,500,,
126.954488.35,954488,350,104.092764,30.592114,500,,
126.954488.36,954488,0,104.092764,30.592114,500,,
126.954489.31,954489,0,104.119432,30.629737,500,,
126.954489.32,954489,0,104.119432,30.629737,500,,
126.954489.33,954489,0,104.119432,30.629737,500,,
126.954490.31,954490,0,104.118843,30.628546,500,,
126.954490.32,954490,0,104.118843,30.628546,500,,
126.954490.33,954490,0,104.118843,30.628546,500,,
126.954490.34,954490,80,104.118843,30.628546,500,,
126.954492.31,954492,20,104.130738,30.753908,500,,
126.954492.32,954492,120,104.130738,30.753908,500,,
126.954493.31,954493,180,104.017247,30.704325,500,,
126.954493.32,954493,225,104.017247,30.704325,500,,
126.954493.33,954493,270,104.017247,30.704325,500,,
126.954494.31,954494,20,104.080503,30.693014,500,,
126.954494.32,954494,70,104.080503,30.693014,500,,
126.954497.31,954497,60,104.062721,30.769304,500,,
126.954497.32,954497,100,104.062721,30.769304,500,,
126.954497.33,954497,60,104.062721,30.769304,500,,
126.954497.34,954497,100,104.062721,30.769304,500,,
126.954499.31,954499,110,104.103665,30.633855,500,,
126.954499.32,954499,160,104.103665,30.633855,500,,
126.954499.33,954499,110,104.103665,30.633855,500,,
126.954499.34,954499,160,104.103665,30.633855,500,,
126.954499.35,954499,0,104.103665,30.633855,500,,
126.954499.36,954499,0,104.103665,30.633855,500,,
126.954500.31,954500,270,104.10332,30.632765,500,,
126.954500.32,954500,310,104.10332,30.632765,500,,
126.954500.33,954500,270,104.10332,30.632765,500,,
126.954500.34,954500,310,104.10332,30.632765,500,,
126.954500.35,954500,0,104.10332,30.632765,500,,
126.954500.36,954500,0,104.10332,30.632765,500,,
126.954501.31,954501,30,103.98436,30.62108,500,,
126.954501.32,954501,100,103.98436,30.62108,500,,
126.954501.33,954501,190,103.98436,30.62108,500,,
126.954501.34,954501,30,103.98436,30.62108,500,,
126.954501.35,954501,100,103.98436,30.62108,500,,
126.954502.31,954502,60,104.06368,30.77476,500,,
126.954502.32,954502,320,104.06368,30.77476,500,,
126.954502.33,954502,60,104.06368,30.77476,500,,
126.954502.34,954502,320,104.06368,30.77476,500,,
126.954502.35,954502,0,104.06368,30.77476,500,,
126.954506.31,954506,50,103.973391,30.662568,500,,
126.954506.32,954506,130,103.973391,30.662568,500,,
126.954506.33,954506,300,103.973391,30.662568,500,,
126.954508.31,954508,0,104.05064,30.754858,500,,
126.954508.32,954508,120,104.05064,30.754858,500,,
126.954508.33,954508,240,104.05064,30.754858,500,,
126.954509.31,954509,60,104.147557,30.588593,500,,
126.954509.32,954509,150,104.147557,30.588593,500,,
126.954509.33,954509,350,104.147557,30.588593,500,,
126.954510.31,954510,40,104.141335,30.598022,500,,
126.954510.32,954510,210,104.141335,30.598022,500,,
126.954510.33,954510,270,104.141335,30.598022,500,,
126.954512.31,954512,60,104.115833,30.688333,500,,
126.954512.32,954512,180,104.115833,30.688333,500,,
126.954512.33,954512,300,104.115833,30.688333,500,,
126.954513.31,954513,20,103.98269,30.631954,500,,
126.954513.32,954513,90,103.98269,30.631954,500,,
126.954513.33,954513,200,103.98269,30.631954,500,,
126.954513.34,954513,300,103.98269,30.631954,500,,
126.954514.31,954514,90,104.003,30.7547,500,,
126.954514.32,954514,210,104.003,30.7547,500,,
126.954514.33,954514,330,104.003,30.7547,500,,
126.954516.31,954516,120,104.155603,30.606628,500,,
126.954516.32,954516,210,104.155603,30.606628,500,,
126.954516.33,954516,300,104.155603,30.606628,500,,
126.954517.31,954517,220,104.050098,30.577966,500,,
126.954517.32,954517,310,104.050098,30.577966,500,,
126.954517.33,954517,220,104.050098,30.577966,500,,
126.954517.34,954517,310,104.050098,30.577966,500,,
126.954517.35,954517,0,104.050098,30.577966,500,,
126.954517.36,954517,0,104.050098,30.577966,500,,
126.954521.1,954521,200,104.11035,30.76598,500,,
126.954524.1,954524,60,104.03536,30.69895,500,,
126.954524.2,954524,180,104.03536,30.69895,500,,
126.954524.3,954524,300,104.03536,30.69895,500,,
126.954524.31,954524,60,104.03536,30.69895,500,,
126.954524.32,954524,180,104.03536,30.69895,500,,
126.954524.33,954524,300,104.03536,30.69895,500,,
126.954527.1,954527,230,104.10134,30.616845,500,,
126.954527.2,954527,320,104.10134,30.616845,500,,
126.954528.1,954528,60,103.990908,30.683608,500,,
126.954528.2,954528,130,103.990908,30.683608,500,,
126.954528.3,954528,60,103.990908,30.683608,500,,
126.954528.31,954528,130,103.990908,30.683608,500,,
126.954528.32,954528,0,103.990908,30.683608,500,,
126.954528.33,954528,0,103.990908,30.683608,500,,
126.954529.31,954529,25,104.099502,30.65269,500,,
126.954529.32,954529,210,104.099502,30.65269,500,,
126.954530.31,954530,130,104.126332,30.631381,500,,
126.954530.32,954530,300,104.126332,30.631381,500,,
126.954530.33,954530,0,104.126332,30.631381,500,,
126.954531.31,954531,40,104.131316,30.637497,500,,
126.954531.32,954531,180,104.131316,30.637497,500,,
126.954531.33,954531,300,104.131316,30.637497,500,,
126.954532.31,954532,40,104.116971,30.644098,500,,
126.954532.32,954532,200,104.116971,30.644098,500,,
126.954532.33,954532,290,104.116971,30.644098,500,,
126.954533.31,954533,30,104.170882,30.704314,500,,
126.954533.32,954533,240,104.170882,30.704314,500,,
126.954533.33,954533,0,104.170882,30.704314,500,,
126.954534.31,954534,120,104.156949,30.629775,500,,
126.954535.1,954535,,104.06312,30.69592,500,,
126.954535.2,954535,,104.06312,30.69592,500,,
126.954535.3,954535,,104.06312,30.69592,500,,
126.954535.4,954535,,104.06312,30.69592,500,,
126.954537.31,954537,10,104.148899,30.75308,500,,
126.954537.32,954537,130,104.148899,30.75308,500,,
126.954537.33,954537,250,104.148899,30.75308,500,,
126.954538.31,954538,100,104.181863,30.734061,500,,
126.954538.32,954538,220,104.181863,30.734061,500,,
126.954538.33,954538,340,104.181863,30.734061,500,,
126.954539.31,954539,60,104.149296,30.750257,500,,
126.954539.32,954539,180,104.149296,30.750257,500,,
126.954539.33,954539,290,104.149296,30.750257,500,,
126.954545.1,954545,20,104.021561,30.63391,500,,
126.954545.2,954545,140,104.021561,30.63391,500,,
126.954545.3,954545,290,104.021561,30.63391,500,,
126.954545.31,954545,20,104.021561,30.63391,500,,
126.954545.32,954545,140,104.021561,30.63391,500,,
126.954545.33,954545,290,104.021561,30.63391,500,,
126.954546.31,954546,0,104.029034,30.640034,500,,
126.954546.32,954546,100,104.029034,30.640034,500,,
126.954546.33,954546,270,104.029034,30.640034,500,,
126.954548.31,954548,140,104.08999,30.62648,500,,
126.954548.32,954548,220,104.08999,30.62648,500,,
126.954548.33,954548,0,104.08999,30.62648,500,,
126.954548.34,954548,180,104.08999,30.62648,500,,
126.954549.1,954549,40,104.069209,30.626351,500,,
126.954549.2,954549,100,104.069209,30.626351,500,,
126.954549.3,954549,40,104.069209,30.626351,500,,
126.954549.31,954549,100,104.069209,30.626351,500,,
126.954549.32,954549,0,104.069209,30.626351,500,,
126.954549.33,954549,40,104.069209,30.626351,500,,
126.954549.4,954549,100,104.069209,30.626351,500,,
126.954550.31,954550,70,104.148975,30.578566,500,,
126.954550.32,954550,190,104.148975,30.578566,500,,
126.954550.33,954550,330,104.148975,30.578566,500,,
126.954551.31,954551,140,103.969625,30.67845,500,,
126.954551.32,954551,260,103.969625,30.67845,500,,
126.954551.33,954551,140,103.969625,30.67845,500,,
126.954551.34,954551,260,103.969625,30.67845,500,,
126.954552.31,954552,80,103.970667,30.679381,500,,
126.954552.32,954552,240,103.970667,30.679381,500,,
126.954552.33,954552,80,103.970667,30.679381,500,,
126.954552.34,954552,240,103.970667,30.679381,500,,
126.954552.35,954552,0,103.970667,30.679381,500,,
126.954553.31,954553,90,104.12842,30.7597,500,,
126.954553.32,954553,170,104.12842,30.7597,500,,
126.954553.33,954553,300,104.12842,30.7597,500,,
126.954555.31,954555,330,104.050578,30.598347,500,,
126.954557.31,954557,30,104.113982,30.612516,500,,
126.954557.32,954557,150,104.113982,30.612516,500,,
126.954557.33,954557,220,104.113982,30.612516,500,,
126.954557.4,954557,30,104.113982,30.612516,500,,
126.954557.5,954557,150,104.113982,30.612516,500,,
126.954557.6,954557,220,104.113982,30.612516,500,,
126.954558.1,954558,0,104.114703,30.645859,500,,
126.954558.2,954558,60,104.114703,30.645859,500,,
126.954558.3,954558,0,104.114703,30.645859,500,,
126.954558.31,954558,230,104.114703,30.645859,500,,
126.954558.32,954558,120,104.114703,30.645859,500,,
126.954558.33,954558,0,104.114703,30.645859,500,,
126.954559.1,954559,250,104.114449,30.644259,500,,
126.954559.2,954559,290,104.114449,30.644259,500,,
126.954560.31,954560,190,104.092132,30.709037,500,,
126.954560.32,954560,220,104.092132,30.709037,500,,
126.954563.31,954563,0,104.046747,30.652116,500,,
126.954563.32,954563,120,104.046747,30.652116,500,,
126.954563.33,954563,240,104.046747,30.652116,500,,
126.954564.31,954564,50,104.009493,30.640349,500,,
126.954564.32,954564,100,104.009493,30.640349,500,,
126.954564.33,954564,0,104.009493,30.640349,500,,
126.954565.1,954565,40,104.012836,30.770855,500,,
126.954565.2,954565,140,104.012836,30.770855,500,,
126.954565.3,954565,0,104.012836,30.770855,500,,
126.954565.31,954565,270,104.012836,30.770855,500,,
126.954565.32,954565,210,104.012836,30.770855,500,,
126.954565.33,954565,0,104.012836,30.770855,500,,
126.954566.31,954566,30,103.98663,30.753983,500,,
126.954566.32,954566,100,103.98663,30.753983,500,,
126.954566.33,954566,160,103.98663,30.753983,500,,
126.954566.34,954566,30,103.98663,30.753983,500,,
126.954566.35,954566,100,103.98663,30.753983,500,,
126.954566.36,954566,160,103.98663,30.753983,500,,
126.954567.31,954567,60,103.939755,30.686892,500,,
126.954567.32,954567,180,103.939755,30.686892,500,,
126.954567.33,954567,300,103.939755,30.686892,500,,
126.954571.31,954571,0,104.07624,30.72322,500,,
126.954571.32,954571,220,104.07624,30.72322,500,,
126.954571.33,954571,270,104.07624,30.72322,500,,
126.954571.34,954571,0,104.07624,30.72322,500,,
126.954572.31,954572,270,104.07802,30.72303,500,,
126.954572.32,954572,330,104.07802,30.72303,500,,
126.954572.33,954572,0,104.07802,30.72303,500,,
126.954575.31,954575,60,104.07733,30.590253,500,,
126.954575.32,954575,180,104.07733,30.590253,500,,
126.954575.33,954575,300,104.07733,30.590253,500,,
126.954576.31,954576,30,104.073395,30.645444,500,,
126.954576.32,954576,190,104.073395,30.645444,500,,
126.954576.33,954576,0,104.073395,30.645444,500,,
126.954576.34,954576,320,104.073395,30.645444,500,,
126.954577.31,954577,15,104.150016,30.606897,500,,
126.954577.32,954577,150,104.150016,30.606897,500,,
126.954577.33,954577,0,104.150016,30.606897,500,,
126.954577.34,954577,65,104.150016,30.606897,500,,
126.954577.35,954577,230,104.150016,30.606897,500,,
126.954578.31,954578,90,103.99606,30.73499,500,,
126.954578.32,954578,210,103.99606,30.73499,500,,
126.954578.33,954578,330,103.99606,30.73499,500,,
126.954580.31,954580,90,103.979648,30.752437,500,,
126.954580.32,954580,200,103.979648,30.752437,500,,
126.954580.33,954580,0,103.979648,30.752437,500,,
126.954580.34,954580,200,103.979648,30.752437,500,,
126.954581.3,954581,0,103.979637,30.751252,500,,
126.954581.31,954581,190,103.979637,30.751252,500,,
126.954581.32,954581,0,103.979637,30.751252,500,,
126.954581.33,954581,0,103.979637,30.751252,500,,
126.954581.34,954581,200,103.979637,30.751252,500,,
126.954581.4,954581,280,103.979637,30.751252,500,,
126.954583.31,954583,10,103.992611,30.628715,500,,
126.954583.32,954583,100,103.992611,30.628715,500,,
126.954583.33,954583,0,103.992611,30.628715,500,,
126.954583.34,954583,310,103.992611,30.628715,500,,
126.954583.35,954583,200,103.992611,30.628715,500,,
126.954583.36,954583,0,103.992611,30.628715,500,,
126.954584.31,954584,10,103.993243,30.627786,500,,
126.954584.32,954584,100,103.993243,30.627786,500,,
126.954584.33,954584,0,103.993243,30.627786,500,,
126.954584.34,954584,310,103.993243,30.627786,500,,
126.954584.35,954584,200,103.993243,30.627786,500,,
126.954584.36,954584,0,103.993243,30.627786,500,,
126.954586.1,954586,190,103.989058,30.75079,500,,
126.954586.2,954586,0,103.989058,30.75079,500,,
126.954587.31,954587,30,104.020353,30.751321,500,,
126.954587.32,954587,130,104.020353,30.751321,500,,
126.954587.33,954587,250,104.020353,30.751321,500,,
126.954588.31,954588,20,103.988116,30.746105,500,,
126.954588.32,954588,140,103.988116,30.746105,500,,
126.954588.33,954588,320,103.988116,30.746105,500,,
126.954589.31,954589,60,104.03514,30.748403,500,,
126.954589.32,954589,180,104.03514,30.748403,500,,
126.954589.33,954589,300,104.03514,30.748403,500,,
126.954590.1,954590,90,103.985163,30.759021,500,,
126.954590.2,954590,200,103.985163,30.759021,500,,
126.954590.3,954590,300,103.985163,30.759021,500,,
126.954590.31,954590,90,103.985163,30.759021,500,,
126.954590.32,954590,200,103.985163,30.759021,500,,
126.954590.33,954590,300,103.985163,30.759021,500,,
126.954590.34,954590,90,103.985163,30.759021,500,,
126.954590.35,954590,200,103.985163,30.759021,500,,
126.954590.36,954590,300,103.985163,30.759021,500,,
126.954591.31,954591,70,103.98357,30.751023,500,,
126.954591.32,954591,190,103.98357,30.751023,500,,
126.954591.33,954591,290,103.98357,30.751023,500,,
126.954592.31,954592,10,104.069496,30.62768,500,,
126.954592.32,954592,120,104.069496,30.62768,500,,
126.954592.33,954592,240,104.069496,30.62768,500,,
126.954593.31,954593,240,104.044017,30.686377,500,,
126.954597.1,954597,230,104.126697,30.663942,500,,
126.954597.2,954597,40,104.126697,30.663942,500,,
126.954597.3,954597,0,104.126697,30.663942,500,,
126.954598.1,954598,220,104.09033,30.701871,500,,
126.954598.2,954598,270,104.09033,30.701871,500,,
126.954598.3,954598,0,104.09033,30.701871,500,,
126.954598.4,954598,250,104.09033,30.701871,500,,
126.954599.31,954599,80,104.124893,30.665639,500,,
126.954599.32,954599,0,104.124893,30.665639,500,,
126.954600.31,954600,45,104.086261,30.701913,500,,
126.954600.32,954600,200,104.086261,30.701913,500,,
126.954600.33,954600,0,104.086261,30.701913,500,,
126.954600.34,954600,300,104.086261,30.701913,500,,
126.954600.35,954600,230,104.086261,30.701913,500,,
126.954600.6,954600,0,104.086261,30.701913,500,,
126.954601.31,954601,20,104.103264,30.717201,500,,
126.954601.32,954601,140,104.103264,30.717201,500,,
126.954601.33,954601,0,104.103264,30.717201,500,,
126.954601.34,954601,70,104.103264,30.717201,500,,
126.954601.35,954601,185,104.103264,30.717201,500,,
126.954602.31,954602,0,104.103481,30.717775,500,,
126.954602.32,954602,155,104.103481,30.717775,500,,
126.954602.33,954602,0,104.103481,30.717775,500,,
126.954602.34,954602,50,104.103481,30.717775,500,,
126.954603.31,954603,60,104.03132,30.753826,500,,
126.954603.32,954603,180,104.03132,30.753826,500,,
126.954603.33,954603,300,104.03132,30.753826,500,,
126.954604.1,954604,,103.990746,30.760494,500,,
126.954604.2,954604,,103.990746,30.760494,500,,
126.954604.3,954604,,103.990746,30.760494,500,,
126.954606.31,954606,0,104.042323,30.748598,500,,
126.954606.32,954606,180,104.042323,30.748598,500,,
126.954606.33,954606,270,104.042323,30.748598,500,,
126.954607.31,954607,300,104.12923,30.657353,500,,
126.954607.32,954607,330,104.12923,30.657353,500,,
126.954607.33,954607,0,104.12923,30.657353,500,,
126.954609.31,954609,60,103.967611,30.703198,500,,
126.954609.32,954609,180,103.967611,30.703198,500,,
126.954609.33,954609,300,103.967611,30.703198,500,,
126.954610.31,954610,50,104.056191,30.675518,500,,
126.954610.32,954610,190,104.056191,30.675518,500,,
126.954625.1,954625,150,104.152088,30.681057,500,,
126.954625.2,954625,250,104.152088,30.681057,500,,
126.954625.3,954625,350,104.152088,30.681057,500,,
126.954625.31,954625,150,104.152088,30.681057,500,,
126.954625.32,954625,250,104.152088,30.681057,500,,
126.954625.33,954625,350,104.152088,30.681057,500,,
126.954626.31,954626,20,104.056312,30.602522,500,,
126.954626.32,954626,75,104.056312,30.602522,500,,
